,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
135554,Mullaitivu,PF,25.0,44203027081,helped,a,43493.30859375,1.0,0,5.313284587203055,5.313284587203055,0.0,26114.431723763497,8034.548229612727,0.0,8034.548229612727,0.0,0.0,3.2093704452108443e-06,2639.7290507281923,0.0,2639.7290507281923,2639.7290507281923,0.0,2639.7290507281923,0.0,3,36346.798828125,5.632680043150034,14868.749143360074,0.0,0,0.0,0.012376268020273617,-0.0016487656875085828,-1.0,0.019267822736030827,0.019267822736030827,False,8034.548229612727,20665.034074843752,2176.202643646958,-5116.183552180752,2639.7290507281923,0.0,2639.7290507281923,2639.7290507281923,-5116.183552180752,149.43954918899698
135567,Mullaitivu,PF,25.0,44205029021,helped,a,43493.30859375,1.0,1,4.554243931888333,4.554243931888333,0.0,36009.57285628955,8185.9487443407925,0.0,8185.9487443407925,0.0,0.0,3.2093704452108443e-06,2689.471279612932,0.0,2689.471279612932,2689.471279612932,0.0,2689.471279612932,0.0,3,36346.798828125,5.632680043150034,15148.931203300948,0.0,0,0.0,0.0105395243304854,-4.49524936234205e-05,-1.0,0.019267822736030827,0.019267822736030827,False,8185.9487443407925,21583.999657417036,3000.7977380241296,-168.61298591772356,2689.471279612932,0.0,2689.471279612932,2689.471279612932,-168.61298591772356,55.069060992883536
135569,Mullaitivu,PF,25.0,44205029051,helped,a,43493.30859375,1.0,1,5.313284587203055,5.313284587203055,0.0,24286.571297467846,16962.181652884454,0.0,16962.181652884454,0.0,0.0,3.2093704452108443e-06,5572.878821962846,0.0,5572.878821962846,5572.878821962846,0.0,5572.878821962846,0.0,3,36346.798828125,5.632680043150034,31390.243323363597,0.0,0,0.0,0.012833552520576585,-0.002022358513011572,-1.0,0.019267822736030827,0.019267822736030827,False,16962.181652884454,20438.587517462034,2023.8809414556538,-6030.113765328577,5572.878821962846,0.0,5572.878821962846,5572.878821962846,-6030.113765328577,223.56440437941083
135586,Mullaitivu,PF,25.0,44205032041,helped,a,43493.30859375,1.0,1,6.939763362682636,6.939763362682636,0.0,34096.177590134874,32796.92197517323,0.0,32796.92197517323,0.0,0.0,3.2093704452108443e-06,10775.339849631298,0.0,10775.339849631298,10775.339849631298,0.0,10775.339849631298,0.0,3,36346.798828125,5.632680043150034,60694.04172917751,0.0,0,0.0,0.010831214296267298,-0.0003102976981359631,-1.0,0.019267822736030827,0.019267822736030827,False,32796.92197517323,21250.319489224075,2841.3481325112393,-1125.3106189950631,10775.339849631298,0.0,10775.339849631298,10775.339849631298,-1125.3106189950631,229.29962367295494
135592,Mullaitivu,PF,25.0,44206033031,helped,a,43493.30859375,1.0,1,2.6987933085377143,2.6987933085377143,0.0,31930.475640068013,47985.80295907683,0.0,47985.80295907683,0.0,0.0,3.2093704452108443e-06,15765.605541669584,0.0,15765.605541669584,15765.605541669584,0.0,15765.605541669584,0.0,3,36346.798828125,5.632680043150034,88802.61170273785,0.0,0,0.0,0.011192505119912108,-0.0006335586630419302,-1.0,0.019267822736030827,0.019267822736030827,False,47985.80295907683,20952.828591322133,2660.872970005668,-2208.1615940284937,15765.605541669584,0.0,15765.605541669584,15765.605541669584,-2208.1615940284937,346.31535906932714
135593,Mullaitivu,PF,25.0,44206033041,helped,a,43493.30859375,1.0,1,3.373491635672143,3.373491635672143,3600.0,33503.13193223158,8690.88108547655,0.0,8690.88108547655,0.0,0.0,3.2093704452108443e-06,2855.376985880921,0.0,2855.376985880921,2855.376985880921,0.0,2855.376985880921,0.0,3,36346.798828125,5.632680043150034,16083.424964041362,0.0,0,0.0,0.010926656536730512,-0.0003962822211313784,-1.0,0.019267822736030827,0.019267822736030827,False,8690.88108547655,21347.786108961394,2791.9276610192987,-1421.8334479467085,2855.376985880921,0.0,2855.376985880921,2855.376985880921,-1421.8334479467085,82.41253244369227
135603,Mullaitivu,PF,25.0,44206034051,helped,a,43493.30859375,1.0,0,4.722888289940999,4.722888289940999,0.0,30971.000673513947,12668.114757802065,0.0,12668.114757802065,0.0,0.0,3.2093704452108443e-06,4162.0747786264155,0.0,4162.0747786264155,4162.0747786264155,0.0,4162.0747786264155,0.0,3,36346.798828125,5.632680043150034,23443.635543667107,0.0,0,0.0,0.011364553483435806,-0.0007853402559722391,-1.0,0.019267822736030827,0.019267822736030827,False,12668.114757802065,21087.20362117608,2580.9167227928288,-2687.8990773055266,4162.0747786264155,0.0,4162.0747786264155,4162.0747786264155,-2687.8990773055266,131.98408200254224
135604,Mullaitivu,PF,25.0,44206034071,helped,a,43493.30859375,1.0,1,3.373491635672143,3.373491635672143,0.0,30908.18840585476,11675.177916849649,0.0,11675.177916849649,0.0,0.0,3.2093704452108443e-06,3835.8480699559877,0.0,3835.8480699559877,3835.8480699559877,0.0,3835.8480699559877,0.0,3,36346.798828125,5.632680043150034,21606.10487219667,0.0,0,0.0,0.011376095264324405,-0.0007954719080213632,-1.0,0.019267822736030827,0.019267822736030827,False,11675.177916849649,21087.649816112782,2575.682367154563,-2719.3052111351208,3835.8480699559877,0.0,3835.8480699559877,3835.8480699559877,-2719.3052111351208,126.30353142757434
135611,Mullaitivu,PF,25.0,44207001041,helped,a,43493.30859375,1.0,0,4.250639125556237,4.250639125556237,0.0,35163.83672683123,48265.60883565683,0.0,48265.60883565683,0.0,0.0,3.2093704452108443e-06,15857.535004268417,0.0,15857.535004268417,15857.535004268417,0.0,15857.535004268417,0.0,3,36346.798828125,5.632680043150034,89320.42095209581,0.0,0,0.0,0.010665515918352846,-0.00016003322617319963,-1.0,0.019267822736030827,0.019267822736030827,False,48265.60883565683,21251.653982093492,2930.3197272359357,-591.4810506468857,15857.535004268417,0.0,15857.535004268417,15857.535004268417,-591.4810506468857,316.9367255282331
135648,Mullaitivu,PF,25.0,44208005041,helped,a,43493.30859375,1.0,1,3.0361626212588884,3.0361626212588884,17500.00048828125,29130.98794841917,4737.514125250802,0.0,4737.514125250802,0.0,0.0,3.2093704452108443e-06,1556.553593244608,0.0,1556.553593244608,1556.553593244608,0.0,1556.553593244608,0.0,3,36346.798828125,5.632680043150034,8767.56836076238,0.0,0,0.0,0.011717970191245652,-0.0010926623868311486,-1.0,0.019267822736030827,0.019267822736030827,False,4737.514125250802,20966.34542824351,2427.582329034931,-3607.905439852915,1556.553593244608,0.0,1556.553593244608,1556.553593244608,-3607.905439852915,99.50788117721625
135651,Mullaitivu,PF,25.0,44208005091,helped,a,43493.30859375,1.0,0,4.554243931888333,4.554243931888333,0.0,24438.261166058783,34837.15648763578,0.0,34837.15648763578,0.0,0.0,3.2093704452108443e-06,11445.65337055782,0.0,11445.65337055782,11445.65337055782,0.0,11445.65337055782,0.0,3,36346.798828125,5.632680043150034,64469.70332115396,0.0,0,0.0,0.012793661176669302,-0.0019901849134060312,-1.0,0.019267822736030827,0.019267822736030827,False,34837.15648763578,20339.53412762304,2036.521763838232,-5954.268831033109,11445.65337055782,0.0,11445.65337055782,11445.65337055782,-5954.268831033109,335.25861660098127
135653,Mullaitivu,PF,25.0,44208006011,helped,a,43493.30859375,1.0,0,2.602411261005988,2.602411261005988,0.0,36212.47640263003,15921.557213769775,0.0,15921.557213769775,0.0,0.0,3.2093704452108443e-06,5230.984482128737,0.0,5230.984482128737,5230.984482128737,0.0,5230.984482128737,0.0,3,36346.798828125,5.632680043150034,29464.461898514055,0.0,0,0.0,0.010509955641929646,-1.7842650473192097e-05,-1.0,0.019267822736030827,0.019267822736030827,False,15921.557213769775,21553.893615193087,3017.706366885836,-67.16121274748366,5230.984482128737,0.0,5230.984482128737,5230.984482128737,-67.16121274748366,102.0837320785399
135657,Mullaitivu,PF,25.0,44208006081,helped,a,43493.30859375,1.0,0,5.204822522011976,5.204822522011976,0.0,30497.269027396494,16367.801250330256,0.0,16367.801250330256,0.0,0.0,3.2093704452108443e-06,5377.596751214549,0.0,5377.596751214549,5377.596751214549,0.0,5377.596751214549,0.0,3,36346.798828125,5.632680043150034,30290.28190067465,0.0,0,0.0,0.011452479425747992,-0.0008623625816794942,-1.0,0.019267822736030827,0.019267822736030827,False,16367.801250330256,21019.741633409125,2541.4390856163745,-2924.7649003642528,5377.596751214549,0.0,5377.596751214549,5377.596751214549,-2924.7649003642528,159.9684325930405
135680,Mullaitivu,PF,25.0,44210010031,helped,a,43493.30859375,1.0,1,2.6987933085377143,2.6987933085377143,0.0,28761.33599543899,25033.152518293402,0.0,25033.152518293402,0.0,0.0,3.2093704452108443e-06,8224.574430992476,0.0,8224.574430992476,8224.574430992476,0.0,8224.574430992476,0.0,3,36346.798828125,5.632680043150034,46326.39626085337,0.0,0,0.0,0.011793031751890448,-0.00115715175609115,-1.0,0.019267822736030827,0.019267822736030827,False,25033.152518293402,20803.50166117458,2396.7779996199156,-3792.7314163430055,8224.574430992476,0.0,8224.574430992476,8224.574430992476,-3792.7314163430055,231.5473188311268
135684,Mullaitivu,PF,25.0,44210010071,helped,a,43493.30859375,1.0,1,2.0240949814032856,2.0240949814032856,0.0,23302.67308141094,20723.395256429623,0.0,20723.395256429623,0.0,0.0,3.2093704452108443e-06,6808.61536016405,0.0,6808.61536016405,6808.61536016405,0.0,6808.61536016405,0.0,3,36346.798828125,5.632680043150034,38350.75186068083,0.0,0,0.0,0.013101684120924538,-0.002236545846942211,-1.0,0.019267822736030827,0.019267822736030827,False,20723.395256429623,20323.30725868215,1941.8894234509116,-6522.06287335703,6808.61536016405,0.0,6808.61536016405,6808.61536016405,-6522.06287335703,256.85314515454877
135690,Mullaitivu,PF,25.0,44210011051,helped,a,43493.30859375,1.0,0,2.6987933085377143,2.6987933085377143,0.0,32932.975838097955,16953.431815745334,0.0,16953.431815745334,0.0,0.0,3.2093704452108443e-06,5570.004086679019,0.0,5570.004086679019,5570.004086679019,0.0,5570.004086679019,0.0,3,36346.798828125,5.632680043150034,31374.05085930104,0.0,0,0.0,0.0110208351919579,-0.0004807163564278727,-1.0,0.019267822736030827,0.019267822736030827,False,16953.431815745334,21242.47531406751,2744.4146531748297,-1706.9114950135227,5570.004086679019,0.0,5570.004086679019,5570.004086679019,-1706.9114950135227,140.21031949311254
135691,Mullaitivu,PF,25.0,44210011061,helped,a,43493.30859375,1.0,1,2.0240949814032856,2.0240949814032856,0.0,33334.79564084029,11197.032364693194,0.0,11197.032364693194,0.0,0.0,3.2093704452108443e-06,3678.754644360271,0.0,3678.754644360271,3678.754644360271,0.0,3678.754644360271,0.0,3,36346.798828125,5.632680043150034,20721.2478689336,0.0,0,0.0,0.01095421087636649,-0.00042102808544242125,-1.0,0.019267822736030827,0.019267822736030827,False,11197.032364693194,21316.271652999116,2777.899636736691,-1506.0015936423551,3678.754644360271,0.0,3678.754644360271,3678.754644360271,-1506.0015936423551,99.89896412336466
135692,Mullaitivu,PF,25.0,44210011071,helped,a,43493.30859375,1.0,0,2.0240949814032856,2.0240949814032856,0.0,32850.397041992095,10917.965429521222,0.0,10917.965429521222,0.0,0.0,3.2093704452108443e-06,3587.0679589588385,0.0,3587.0679589588385,3587.0679589588385,0.0,3587.0679589588385,0.0,3,36346.798828125,5.632680043150034,20204.806105850377,0.0,0,0.0,0.01103467849616713,-0.0004930925819332024,-1.0,0.019267822736030827,0.019267822736030827,False,10917.965429521222,21273.005052728575,2737.5330868326746,-1748.2008930664524,3587.0679589588385,0.0,3587.0679589588385,3587.0679589588385,-1748.2008930664524,102.79901448988998
135702,Mullaitivu,PF,25.0,44210012081,helped,a,43493.30859375,1.0,1,7.590406553147221,7.590406553147221,0.0,35144.68543048383,40178.86298942699,0.0,40178.86298942699,0.0,0.0,3.2093704452108443e-06,13200.656568033379,0.0,13200.656568033379,13200.656568033379,0.0,13200.656568033379,0.0,3,36346.798828125,5.632680043150034,74355.07480723904,0.0,0,0.0,0.010668421487639194,-0.00016267882685996136,-1.0,0.019267822736030827,0.019267822736030827,False,40178.86298942699,21301.065801580175,2928.723785873652,-601.0566988205865,13200.656568033379,0.0,13200.656568033379,13200.656568033379,-601.0566988205865,265.92896467926715
135732,Mullaitivu,PF,25.0,44212016041,helped,a,43493.30859375,1.0,1,3.469881681341318,3.469881681341318,0.0,35399.49991761971,20842.396776356756,0.0,20842.396776356756,0.0,0.0,3.2093704452108443e-06,6847.712987094047,0.0,6847.712987094047,6847.712987094047,0.0,6847.712987094047,0.0,3,36346.798828125,5.632680043150034,38570.976283623946,0.0,0,0.0,0.010629955151993218,-0.0001276235673513718,-1.0,0.019267822736030827,0.019267822736030827,False,20842.396776356756,21447.16259312873,2949.958326468309,-473.64945525264557,6847.712987094047,0.0,6847.712987094047,6847.712987094047,-473.64945525264557,141.0667137253698
135733,Mullaitivu,PF,25.0,44212016061,helped,a,43493.30859375,1.0,1,3.469881681341318,3.469881681341318,0.0,30675.61895362263,47629.735782084106,0.0,47629.735782084106,0.0,0.0,3.2093704452108443e-06,15648.620635454918,0.0,15648.620635454918,15648.620635454918,0.0,15648.620635454918,0.0,3,36346.798828125,5.632680043150034,88143.67315615273,0.0,0,0.0,0.011419138184909312,-0.0008331996744237478,-1.0,0.019267822736030827,0.019267822736030827,False,47629.735782084106,20838.422067123975,2556.3015794685525,-2835.589937251185,15648.620635454918,0.0,15648.620635454918,15648.620635454918,-2835.589937251185,356.15049273036806
135734,Mullaitivu,PF,25.0,44212016081,helped,a,43493.30859375,1.0,1,4.337352101676648,4.337352101676648,0.0,34923.96359067772,19542.863518379047,0.0,19542.863518379047,0.0,0.0,3.2093704452108443e-06,6420.754856352131,0.0,6420.754856352131,6420.754856352131,0.0,6420.754856352131,0.0,3,36346.798828125,5.632680043150034,36166.057741333316,0.0,0,0.0,0.01070208096578382,-0.00019329908825638765,-1.0,0.019267822736030827,0.019267822736030827,False,19542.863518379047,21411.179844636375,2910.3302992231434,-711.4176187236408,6420.754856352131,0.0,6420.754856352131,6420.754856352131,-711.4176187236408,137.42143497255822
135735,Mullaitivu,PF,25.0,44212016091,helped,a,43493.30859375,1.0,1,3.469881681341318,3.469881681341318,0.0,29621.83769527989,47274.85525572656,0.0,47274.85525572656,0.0,0.0,3.2093704452108443e-06,15532.02560009113,0.0,15532.02560009113,15532.02560009113,0.0,15532.02560009113,0.0,3,36346.798828125,5.632680043150034,87486.93062732875,0.0,0,0.0,0.011620478102882617,-0.0010084907453584244,-1.0,0.019267822736030827,0.019267822736030827,False,47274.85525572656,20742.701459491218,2468.4864746066573,-3362.480566422555,15532.02560009113,0.0,15532.02560009113,15532.02560009113,-3362.480566422555,364.0559955012271
135736,Mullaitivu,PF,25.0,44212016101,helped,a,43493.30859375,1.0,1,2.602411261005988,2.602411261005988,0.0,30050.42888337062,13124.95882699861,0.0,13124.95882699861,0.0,0.0,3.2093704452108443e-06,4312.169659713355,0.0,4312.169659713355,4312.169659713355,0.0,4312.169659713355,0.0,3,36346.798828125,5.632680043150034,24289.07198494449,0.0,0,0.0,0.011537312558910912,-0.0009363226995592882,-1.0,0.019267822736030827,0.019267822736030827,False,13124.95882699861,20998.728596734294,2504.2024069475515,-3148.18497237719,4312.169659713355,0.0,4312.169659713355,4312.169659713355,-3148.18497237719,143.7447905990471
135738,Mullaitivu,PF,25.0,44212017031,helped,a,43493.30859375,1.0,1,2.6987933085377143,2.6987933085377143,0.0,31398.891668882177,11488.152053958707,0.0,11488.152053958707,0.0,0.0,3.2093704452108443e-06,3774.4012294614445,0.0,3774.4012294614445,3774.4012294614445,0.0,3774.4012294614445,0.0,3,36346.798828125,5.632680043150034,21259.994480028432,0.0,0,0.0,0.011286852158385883,-0.0007169663892842946,-1.0,0.019267822736030827,0.019267822736030827,False,11488.152053958707,21134.45309327274,2616.5743057401814,-2473.9535796214113,3774.4012294614445,0.0,3774.4012294614445,3774.4012294614445,-2473.9535796214113,120.39219285323419
135739,Mullaitivu,PF,25.0,44212017041,helped,a,43493.30859375,1.0,0,1.3493966542688571,1.3493966542688571,1000.000030517578,11683.30883455022,7548.614748779966,0.0,7548.614748779966,0.0,0.0,3.2093704452108443e-06,2480.080131638298,0.0,2480.080131638298,2480.080131638298,0.0,2480.080131638298,0.0,3,36346.798828125,5.632680043150034,13969.497862891953,0.0,0,0.0,0.018503209547594046,-0.005828611246737408,-1.0,0.019267822736030827,0.019267822736030827,False,7548.614748779966,19326.48842896005,973.6090695458516,-12331.74499678739,2480.080131638298,0.0,2480.080131638298,2480.080131638298,-12331.74499678739,285.3916209715932
135751,Mullaitivu,PF,25.0,44201018051,not_helped,na,43493.30859375,1.0,0,165.98460297952022,165.98460297952022,1750.0001220703125,27269.433310820074,0.0,0.0,0.0,0.0,0.0,3.2093704452108443e-06,0.00561639867088783,0.0,0.00561639867088783,0.00561639867088783,0.0,0.00561639867088783,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.007091150206355933,0.0,0,0.0,0.012111332833407156,-0.0025785421981936894,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2097.551599022722,2272.452775901673,-9077.365517304926,0.00561639867088783,0.0,0.00561639867088783,0.00561639867088783,-9077.365517304926,174.90117687895082
135758,Mullaitivu,PF,25.0,44206033041,not_helped,na,43493.30859375,1.0,1,414.9615074488006,414.9615074488006,3600.0,33503.13193223158,0.0,0.0,0.0,0.0,0.0,3.2093704452108443e-06,0.011553733602759039,0.0,0.011553733602759039,0.011553733602759039,0.0,0.011553733602759039,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.014587507978388401,0.0,0,0.0,0.010926656536730512,-0.000769077885363874,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2737.13617086155,2791.9276610192987,-2843.666895893417,0.011553733602759039,0.0,0.011553733602759039,0.011553733602759039,-2843.666895893417,54.79149015774864
135765,Mullaitivu,PF,25.0,44208005041,not_helped,na,43493.30859375,1.0,1,373.4678351814755,373.4678351814755,17500.00048828125,29130.98794841917,0.0,0.0,0.0,0.0,0.0,3.2093704452108443e-06,0.05616398435826519,0.0,0.05616398435826519,0.05616398435826519,0.0,0.05616398435826519,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.07091149909572324,0.0,0,0.0,0.011717970191245652,-0.002018296747745045,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2288.548292294474,2427.582329034931,-7215.81087970583,0.05616398435826519,0.0,0.05616398435826519,0.05616398435826519,-7215.81087970583,139.03403674045703
135774,Mullaitivu,PF,25.0,44212017041,not_helped,na,43493.30859375,1.0,0,165.98460297952022,165.98460297952022,1000.000030517578,11683.30883455022,0.0,0.0,0.0,0.0,0.0,3.2093704452108443e-06,0.0032093705431530573,0.0,0.0032093705431530573,0.0032093705431530573,0.0,0.0032093705431530573,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.0040520856732121704,0.0,0,0.0,0.018503209547594046,-0.008343802726208655,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,498.3972550512932,973.6090695458516,-24663.48999357478,0.0032093705431530573,0.0,0.0032093705431530573,0.0032093705431530573,-24663.48999357478,475.21181449455844
